text_preprocessed,label
fruit vegetable major import item increase production nationally need perspective look water availability give significant requirement kind produce develop inventory methodology allow well analysis good practice technical progress innovation encourage development monitoring evaluation methodology private public promotion environmental service progress,0
organization electricity natural gas market trading representation mediation electricity natural gas market activity previous paragraph market activity law provide,0
objective e3 limit greenhouse gas emission use coal electricity generation implement clean coal technologies efficiency enhance measures objective e4 reduce loss leaks electricity distribution objective b1 increase energy efficiency building,1
consider structure gross domestic consumption reference year 1990 2016 note clear decrease trend share solid fuel 238 cent total 1990 27 cent total 2016 liquid fuel 415 cent total 1990 320 cent total 2016 respectively increase trend share electricity 85 cent total 1990 104 cent total 2016 gaseous fuel 259 cent total 1990 300 cent total 2016 biofuel 04 cent total 1990 250 cent total 2016 table 134 figure 110 111,0
transform energy policy paradigm innovate consumption structure environmentallyfriendly energy efficiency economical energy source enhance energy efficiency fundamentally reduce energy demand improve environment alleviate burden add base load foremost task energy master plan innovate energy consumption structure improve energy efficiency korean government set reduce energy consumption 186 bau level 2040 order decrease energy import contribute stable energy supply system end government improve demand management sector include industry building transportation facilitate demand management market energy efficiency improve comprehensive manner specifically energy intensity target manage sector include industry building transportation highefficiency device product distribute energy use optimize system community level business high energy intensity encourage pursue voluntary agreement reduce energy consumption increase use highefficiency device building energy management system bems widely introduce reduce energy consumption building transportation sector effort improve fuel efficiency distribute ecofriendly vehicle innovate traffic system,0
target decrease cost generation 12c unit today 10cunit 2017 target decrease transmission distribution loss 2325 16 2017 financial viability anonperson viii pertain target,0
wm projection transport sector include measure use transport sector cut emission end 2017 assume use biofuel increase 135 cent total road transport fuel sell 2020 doublecounte growth transport operation annual mileage stay moderate level 0515 cent year section 422 annual fluctuation emission transport sector particularly explain annual fluctuation proportion biofuel proportion biofuel high 2014 2015 2016 proportion biofuel decrease compare previous year 2017 proportion biofuel double compare 2016 fluctuation proportion biofuel result legislation distribution obligation enable frontloaded implementation distribution obligation,0
2020 primary energy consumption 20 low 2008 50 low 2050 call annual average gain energy productivity 21 base final energy consumption compare 2008 seek cut electricity consumption 10 2020 25 2050 building renovation rate need double current figure 1 year 2 total building stock transport sector final energy consump tion fall 10 2020 40 2050 baseline case 2005,0
financing cancn develop country reiterate commitment national priorities anonperson nationally appropriate adaptation mitigation term goal,0
table 47 total effect current policy measure sector 19902035 kt coe quantify effect additional policy measure calculate base difference emission removal wem wam scenario emission removal present table 49 sector table 410 gas 2025 total effect additional policy measure include lulucf estimate reduction 02 mt coe annual reduction cumulative 2035 total effect additional policy measure estimate reduce emission 37 mt coe 12 mt coe exclude lulucf table 48 total effect current policy measure gas 19902035 kt coe,0
optimize energy structure development social economy increase electricity demand power purchase macao sar mainland china rise year year time order reduce electricityrelated emission macao sar introduce natural gas instead heavy oil formally launch natural gas power generation 2008 proportion electricity generate natural gas increase 309 2008 726 2019 addition macao sar effort encourage renewable energy conduct pilot project solar water heating system photovoltaic system public sector social housing provide industry technical specification photovoltaic power generation establish feedin tariff system encourage investor install photovoltaic system improve structure energy consumption macao sar reduce greenhouse gas emission,1
legal deputy president 1 national system law regulation islamic republic iran include law regulation country addition government39s intranet site list general policy rule list subtitle,0
strategic goal b reduce direct pressure biodiversity promote sustainable use target 6 2020 fishery co management regime establish 60 major fishery narrative strategic interventions 61 promote community publicprivate partnership fishery management area 62 improve monitoring capacity key stakeholder government industry communities curb illegal fishing activity 63 develop equitable benefit distribution system bds key stakeholder engage fishery co management 64 promote natural restocking fishery management area fish deplete water body protect fish breeding area key performance indicators reduction unsustainable illegal fishing practice key activities 611 conduct assessment institutional landscape joint management key fishery area zambia 612develop appropriate fishery enterprise community develop implement appropriate fishery specific compatible model comanagement conduct capacity need assessment key stakeholder biodiversity monitoring base impact sector fishery conservation develop sector specific guideline fishery biodiversity conservation monitor train sector actor use guideline develop implement sector specific fishery biodiversity monitor implementation plan assess equitable effective bds fishery comanagement base major fishery country implement practical equitable bds fishery comanagement major fishery conduct fish biodiversity assessment target fishery identify breeding ground fishery declare protect impose moratorium fishing threaten specie allow natural restocking threaten specie responsible ministry responsible fishery private industrial fishing company local community identify recognize potential comanager sustainable fishery fisheries act 2011 mechanism operationalize legislative provision weak benefit comanager unclear define nbsap2 offer opportunity ensure sustainable fishing practice zambias major fishery fishery management area meaningful partnership strict enforcement,0
aaus carryover unit information aau period 20132020 determine eu expect achieve 20 target period 20132020 implementation ets directive esd decision nonets sector allow use aau noneu parties mechanism general provision place eu legislation allow unit use unit provide necessary legal arrangement convention specify creation unit place eu case point time provision report timeperiod convention target 19902020 carryover unit achieve 2020 target december 2009 european council reiterate conditional offer eu 30 reduction 2020 compare 1990 level global comprehensive agreement period 2012 provide develop country commit comparable emission reduction develop country contribute adequately accord responsibility respective capability marketbase mechanism possible scale contribution,0
report uks ndc 2030 imply emission 1585 mtcoe include ias emission fifth carbon budget period good indication require stay track recommend sixth carbon budget uks 2050 net zero target assessment fourth carbon budget track balanced net zero pathway fifth carbon budget align recommend ndc 2030 government choose amend fifth carbon budget level 1585 mico,0
b uzbekistan complie paragraph 3 article 4 paris agreement c uzbekistans reaction paragraph 4 article 4 paris agreement d nationally determined contribution contribute objective convention set forth article 2 uzbekistan economic growth ensure basis green lowcarbon development contribute global goal convention paris agreement accordance countrys capacity national circumstance update strengthen nationally determined contribution republic uzbekistan represent progress previously report nationally determined contribution trend contain growth rate specific ghg emission increase 10 2010 35 2030 republic uzbekistan continue strengthen effort mitigate climate change time economywide absolute emission reduction limitation target base national circumstance republic uzbekistan undertake reduce specific greenhouse gas emission unit gdp 35 level 2010 2030 accordance national circumstance capacity contribute stabilize global concentration greenhouse gas atmosphere level prevent dangerous anthropogenic interference climate system,0
united states strongly committed reduce greenhouse gas pollution contribute objective convention response request lima communicate secretariat intend nationally determined contribution achieve objective convention set article 2the stabilization greenhouse gas concentration atmosphere level prevent dangerous anthropogenic interference climate system united states intend achieve economywide target reduce greenhouse gas emission 2628 cent 2005 level 2025 good effort reduce emission 28,0
additional measures wam scenario hand include impact additional mitigation action feasible country additional mitigation action base analysis country current ghg emission profile scenario assume gdp growth rate reference scenario wam scenario assume implementation prove technology maximum technical feasibility achieve netzero co emission 2050 mitigation measure assume energy sector scenario include electrification major enduse economic sector industrial sector mitigation measure assume electrification motive power boiler process heat switch alternative fuel mix hydrogen technology cement industry adoption electric tunnel kiln brick industry reduce co emission transport sector mitigation measure assume introduction fuel cell passenger freight vehicle use electric vehicle synthetic fuel mix aviation modal shift mass electric transportation nonenergy agriculture sector 20 mitigation measure consider mitigation technology base recent finding 2021 implementation potential assume maximum technically feasible similarly waste sector mitigation measure implement technical feasibility 2050 ippu sector carbon capture utilization storage consider mitigation measure reduce co emission cement industry mitigation measure lulucf similar wem scenario level implementation stringent assume agriresidue burning field completely stop 2050,0
salute hear read know consider desirable formulate target netherlands reduction dutch greenhouse gas emission create legal framework develop policy purpose order fulfill independent responsibility netherlands bear limit global increase greenhouse gas emission limit temperature climate change desirable fulfill bind obligation enter netherlands paris agreement conclude paris 12 december 2015,1
12th december 2015 unfccc decision 1cp21 adopt paris agreement new international agreement aim reduce ghg emission decision 1cp21 welcome submission intended nationally determined contributions indc european union submit indc commit member states reduce overall ghg emission 40 2030 compare 1990 level new framework contain follow bind target reach 2030 40 reduction ghg emission compare 1990 43 30 2030 compare 2005 level eu ets sector esd sector respectively 27 energy consumption renewable source 27 energy efficiency improvement followup eu effort sharing decision esd 20th july 2016 european commission present effort sharing regulation esr proposal assign italy 33 ghg emission reduction target sector cover ets achieve 2030 compare 2005 level,0
republic croatia fulfil obligation kyoto protocol reduce greenhouse gas emission 5 period 20082012 compare 1990 join eu republic croatia take common european goal reduce greenhouse gas emission 20 2020 compare 1990 paris accords eu commit reduce greenhouse gas emission 40 compare 1990 2030,1
july korea announce plan korean new deal strategy overcome covid19 pandemic address climate ecological crisis aim korea operate ghg emission target management system tms public sector 2011 total 800 government entity comprise central local government public agency subject tms approximately 11 ghg emission reduce introduction government continue identify introduce policy option encourage public sector lead mitigation effort improve build energy efficiency scale deployment renewable mandate use ecofriendly vehicle example policy option ultimately achieve public sector carbon neutrality 2050 public sector good position commitment progress ghg,0
readily available market meet demand give time indicative target 20 blending biofuel biodiesel bioethanol 2017 propose blending level prescribe regard biodiesel,0
2008 european union launch 39climateenergy package39 socalle 39202020 package39 follow energy climate target 2020 o unilateral eu commitment reduce 20 greenhouse gas emission 2020 compare 1990 level intervention need reach 2020 target continue yield result date help reduce emission 40 2050 bind target eu contribute 20 energy renewable source gross final consumption 2020 include 10 target biofuel o 20 reduction primary energy consumption compare level forecast 2020 obtain energy efficiency measure objective state package subsequently decline albeit nonbinding manner energy efficiency directive definitively approve october 2012 o l39ita lia fully adhere spirit climateenergy package implement european regulatory framework declination objective provide 2020 bind commitment reduce emission equal 18 overall divide follow 21 ets emission trading system particular electricity generation sector 13 compare 2005 sector cover ets system bind commitment 17 energy renewable source include 10 target biofuel commitment reduce primary energy consumption 20 2020 compare expect level new energy efficiency directive approve june 2012 measure identify available member states achieve goal,0
increase future figure 17 trend urbanization show 436 kiribati population locate reflect proportion population proportion high urban population take imply,0
basic source datum compilation greenhouse gas projection follow document 1 greenhouse gas emission inventory czech republic 2017 chmi prague april 3 national action plan energy efficiency czech republic neeap iv ministry industry trade february 2016,1
title mitigation measure idea planning phase progress operation operation implementation oneemasen life min 25 year subsector national regional city energy electricity national million mad 5875 wind farm tarfaya objective mitigation measure tarfaya wind farm project capacity 3013 mw equip 131 wind turbine unit power 23 mw commission 2014 form national energy strategy aim increase 2030 share renewable energy order reach 52 total electricity generation capacity country project reduce kingdom39s energy dependence strengthen electricity production capacity reduce negative impact fossil fuel import state budget kingdom39s trade balance t coyear 900000 control national resource morocco benefit exceptional level sunshine promote creation new solar industry morocco reduce greenhouse gas emission plant prevent emission approximately 900000 tonne co year activity plan mitigation measure integrated development renewable energy installation meet good international standard contribution emergence national expertise field renewable energy incentive territorial development area implantation accord sustainable model involve economic human environmental assumptions adopt forecast value average annual production base accumulation loss generate factor internal external installation stand 90 initial nominal producible plant,0
ndc longterm strategy carbon neutrality liquified natural gas,0
corex process process include subcategory activity datum emission factor uncertainty provide table 416 uncertainty timeserie consistency,0
transmission system country consist regional network interregional connection carry electricity region state network development state network uniform capacity network need augment network play important role intrastate power flow regional national flow tariff policy far transmission concern seek achieve follow objective 1 2 ensure optimal development transmission network ahead generation adequate margin reliability promote efficient utilization generation transmission asset country attract require investment transmission sector provide adequate return 71 transmission pricing 1 suitable transmission tariff framework interstate transmission include transmission electricity territory intervene state conveyance state incidental inter state transmission implement objective promote effective utilization asset country accelerate development new transmission capacity require 2 national electricity policy mandate national tariff framework implement sensitive distance direction relate quantum power flow develop cerc take consideration advice cea sharing transmission charge shall accordance tariff mechanism amend time time 3 transmission charge framework determine mw circuit kilometer basis zonal postage stamp basis pragmatic variant ultimate objective transmission system user share total transmission cost proportion respective utilization transmission system utilization factor duly capture advantage reliability reap spread minimum maximum transmission rate inhibit plan developmentaugmentation transmission system discourage nonoptimal transmission investment view approach lay nep prior agreement beneficiary pre condition network expansion ctustu undertake network expansion identify requirement consonance national electricity plan consultation stakeholder take execution regulatory approval smooth operation grid effort develop transmission system ahead generation,0
chapter 7 research systematic observation 371 department transport dft office zero emission vehicles heavily involved lowcarbon policy uk give significant contribution transport emission total uk emission challenge decarbonise sector uks ambition modern lowcarbon lowpollution transport system net zero emission 2050as set transport decarbonisation plan publish july 2021 support range programme undertake include 1 billion automotive transformation fund support development electrified automotive supply chain funding innovative technology include 180 million sustainable aviation fuel 125 million uk government funding future flight challenge 23 million clean maritime demonstration competition building success 20 million zero emission road freight trial expand trial zero emission hgv technology scale uk road 2020 uk commit 25 billion electric vehicle transition 16 billion support charge infrastructure foreign commonwealth development office fcdo active interest funding climate science reflect commitment tackle climate change effect driver future instability poverty detail fcdo funding research span mitigation adaptation find international cooperation section,0
7 2009 eu establish internal rule target compliance architecture 2020 climate energy package distribute mitigation burden member states sector package intend combat climate change contribute common energy policy 2012 reduce level ghg emission 2020 20 compare 1990 define headline target energy field 2020 reach 20 clean renewable energy source final energy consumption increase energy efficiency 20 renewable energy effort reach member state 10 share sustainably produce biofuel renewable fuel final energy consumption transport sector follow controversial discussion agricultural production dedicate biofuel fear shortage increase price foodrelate crop european commission publish october 2012 proposal limit global land conversion biofuel production raise climate benefit biofuel eu accordingly use foodbase biofuel meet 10 renewable energy target limit 5,0
reference year base year reference period starting point b anonperson information reference indicator value reference year base year reference period starting point applicable target year vs strategy plan action refer paragraph 6 article 4 paris agreement policy measure element nationally determine contribution paragraph 1b n applicable party provide relevant information d target benchmark express numerically percentage quantity reduction e information data source quantify benchmark f information circumstance country party update value reference indicator timeframe andor implementation period include start end date accordance relevant decision adopt cma b annual multiyear objective case 2010 reference indicator quantify basis total national greenhouse gas ghg emission general description mitigation goal reference year 2010 emission level reference year 72979 gg co2 equivalent na net reduction economywide ghg emission 183 2030 compare reference scenario cna country39s mean support international support comparative receive 2020 great support morocco far reduce emission 455 compare cna quantification reference indicator base datum national inventory ghg emission communicate fourth national communication national ghg inventory review regularly national ghg inventory committee follow 2006 ipcc methodology guideline 2 timeline andor timeline implementation 20202030 information reference indicator update recalculate continuous methodological improvement availability relevant information previously available information update include relevant unfccc report 2024 biennial transparency report single target year 2030,0
2040 70 rural household use improve stove,0
climate change act enter force summer 2015 set long term target reduce greenhouse gas emission minimum 80 2050 compare 1990 level enshrine target act provide government clear guideline prepare plan refer climate change act reference value evaluate monitoring result longterm emission reduction target apply greenhouse gas emission mediumterm climate policy plan concern nonets sector,1
understand measure strategy respond adverse impact climate change development spinoff effect protect environment global benefit 28c 32c ii precipitation increase average highly variable,0
uk strong track record grow economy whilst reduce emission major economy legislate net zero emission 2050 set statutory target climate change act 2008 net zero commitment back increase world lead pledge nationally determined contribution paris agreement adaptation communication unfccc 2021 national mitigation communication unfccc 2022 set action take home ensure follow ndc commitment resilient prepare current future climate risk powering britain plan publish new net zero growth plan energy security plan alongside icf strategy complement 2023 green finance strategy 2030 strategic framework international climate nature action package announcement build uks net zero strategy environmental improvement plan 2023 support montreal protocol commissioning response dasgupta review economics biodiversity evidence uks commitment climate leadership follow cop26 presidency deliver policy goal,0
c country party address paragraph 3 article 4 paris agreement relation article 43 paris agreement new ndc cte d39ivoire constitute important progress term ghg reduction ambition previous ndc set reduction target 2825 ie reduction 97 million tonne co2 equivalent 2030 compare 2015 reference scenario target include forestry sector new 2021 ndc provide combine unconditional conditional objective carbon neutrality 9895 2030 include effort forestry sector new ambition represent reduction 37 million tonne co2 equivalent nearly 4 time ambition 2015 d country party deal paragraph 4 article 4 paris agreement measure action main sector economy overall objective national level 1 allow well appreciation sectoral objective objective level economy nur appa e country refer paragraph 6 alc4dcparis agreement 7 nationally determined contribution contribute achievement nationally determined contribution contribute achievement objective convention stand set article 2 b nationally determine contribution contribute implementation subparagraph paragraph 1 article 2 paragraph 1 article 4 paris agreement objective convention set article 2 new 2021 con cte d39ivoire present increase ghg reduction ambition 2825 9 7 million teqco2 3041 37 million teqco2 ie increase nearly 4 time initial effort 2015 view contribute reach global cap emission connection articles 21a 41 paris agreement cte d39ivoire extend scope gar cover ndc include shortlived climate pollutants slcp connection conclusion,0
carbon neutrality 2050 economically technologically viable base reduction emission 85 90 2050 compare 2005 compensation remain emission sink provide land use forest path neutrality allow,0
authority vest president constitution law united states america order promote interest american worker businesse consumer community order follow section 1 policy america lead world clean efficient car truck mean bolster domestic market set goal 50 percent new passenger car light truck sell 2030 zeroemission vehicle include battery electric plugin hybrid electric fuel cell electric vehicle administration prioritize set clear standard expand key infrastructure spur critical innovation invest american autoworker allow boost job good pay benefit united states supply chain automotive sector part equipment manufacturing final assembly policy administration advance objective order improve economy public health boost energy security secure consumer saving advance environmental justice address climate crisis,0
reporting develop country information specify common format table prejudge position country treatment entity come market mechanism convention market mechanism achieve reduction target table 2 description quantify economywide emission reduction target optional,0
provide safe socially equitable financially technically environmentally sustainable water supply enhance welfare livelihood kiribati 1 increase access safe reliable water supply 11 identify priority village island urgent attention 12 decrease incidence waterborne disease improve safety freshwater supply groundwater rainwater system 13 14 improve water supply school hospital clinic improve outer island rural water supply 15 improve reliability urban water supply 16 increase use improved rainwater harvesting 17 increase access safe basic sanitation remove water source area 2 achieve sustainable water resource management 21 develop policy instrument regulation procedure help manage demand allocation conjunctive use water source 22 determine sustainable groundwater extraction rate inhabit island 23 identify acceptable land use practice water source area 24 examine impact groundwater extraction environment 25 undertake timely maintenance repair water supply system improve operation supply protect conserve freshwater source public water supply,0
28397c official digital gazette monday october 30 2017 natural forest 75 suitable area incentive exemption payment taxis apply purchase farm provide forest management plan farm plan approve year purchase say plan implement minimum advance 20 article 10 ministry environment certify year fulfillment forest management plan timber nontimber plantation ministry agricultural development certify year fulfillment farm plan fruit tree plantation fiveyear certification require annual technical report implementation approve management plan farm plan issue forest manager andor agricultural extension officer ministry agricultural development case real estate owner end year purchase farm comply management plan farm plan correspond property certify ministry environment property tax exemption revoke real estate transfer tax grant general directorate revenue ministry economy finance oblige pay say taxis cause corresponding exemption article 11 merchandise necessary exclusive use activity establish anonperson accordance provision forest management plan exempt payment import tax list product equipment benefit exemption approve resolution issue ministry environment coordination ministry economy finance article 12 apply exemption taxis provide law natural legal person owner tenant private land andor concessionaire beneficiary ownership title state land restoration project reforestation forest management plan farm plan approve competent authority implement case 6,0
face consistent shortfall energy pakistan need special focus sector loss arise power gas shortage affect 34 percentage gdp 20112012 energy deficit electricity gas directly impact industrial growth country directly crippled countrys economic growth indirectly impact health education sector impede potential growth cottage industry small business issues trends pakistan energy mix comprise gas oil electricity liquid petroleum gas lpg different level share share gas consumption 439 percent total energy mix follow oil 279 percent electricity 156 coal 11 percent lpg 15 percent period 200110 16 friends democratic pakistan fodp integrated energy sector recovery plan 2010 energy sector task force report islamabad pakistan,0
gt legislative harmonization study municipal waste complete end 2010 scope medium term gt waste action plan 20082012 reuse waste recovery increase end 2012 104 sanitary landfill establish country 76 municipal waste produce dispose landfill long term gt order reduction source reuse recycling recovery apply effectively waste management gt organic matter go landfill reduce biodegradable waste direct energy compost production,0
uzbekistan sign paris agreement pa provide anonperson anonperson anonperson unfccc secretariat 19 april 2017 ratify 2 october 2018 country undertake reduce 2030 specific greenhouse gas emission unit gdp 10 2010 level measure action achieve objective curb growth greenhouse gas emission lay sectoral development program aim structural transformation modernization diversification production reduction energy intensity gdp introduction energysave technology sector economy social sphere,1
geographical position nicaragua tropical climate characterize relief general atmospheric circulation present differentiated precipitation regime previously describe region follow map show average annual rainfall record nicaragua period 1971 2000 map 3 map 3 mean annual precipitation 19712000 source ineter amp marena 2015 national communication climate change,0
104 dimethylether dme blackliquor gasification integrate pulp mill 102,0
total ghg emission increase 37 1999 inventory recent previous inventory increase emission consistent population increase 20 gross domestic product gdp 50 ippu sector increase ghg emission 200 possibly result inclusion iron production category include 1999 inventory energy sector increase ghg emission 42 mainly high emission transport subsector increase fugitive methane emission oil gas production agriculture subsector decrease ghg emission 40 consistent increase area agricultural land increase production relation year 1999 reason decrease probably methodological difference estimate year 1999 2010 forestry land use subsector decrease emission 9 mainly duplication net absorption subsector forest land waste sector experience statistically significant change,0
renewable fuel obligation deter mine calendar year clause 1 shall applicable refinery blender importer appropriate ii express term volume percentage transportation fuel sell introduce commerce united states iii subject subparagraph ci consist single applicable percentage apply category person specify subclause c adjustments determine applicable percentage calendar year administrator shall adjustment prevent imposition redun dant obligation person specify subparagraph biii ii account use renewable fuel previous calendar year small refinery exempt paragraph 9 4 modification greenhouse gas reduction percentage general administrator regulation sentence paragraph 2ai adjust 20 percent 50 percent 60 percent reduction lifecycle green house gas emission specify paragraph 2ai relate renewable fuel 1d relate biomassbase diesel 1bi relate advanced biofuel 1e late cellulosic biofuel low centage 50 60 percent reduc tion administrator adjustment determine gener ally reduction commercially fea sible fuel variety feed stock technology process meet applicable reduction,0
petrol engine similarly unit consumption heavy good vehicle bus coach fall new national low carbon strategy provide sector achieve carbon neutrality 2050 national greenhouse gas emission low quantity greenhouse gas absorb natural environment manage man capture process industrial time expect transport sector long emit ghg exclude air transport emissions transport sector fall decarbonization trajectory set snbc2 2nd version,1
develop model management economical efficient use energy application 40 major energyuse enterprise select nationwide 20062010 period 100 major energyuse enterprise 20112015 period small mediumsized enterprise 2006 perform mandatory management vietnam construction standard projects economical efficient use energy 100 newly construct building 20062010 period finish formulation mechanism policy issue energy price tariff conformable energy price policy trend country region world view achieve objective economical efficient use energy,0
ter 4 national inventory emissions land use carbon sinks 41 introduction 42 methodology 43 calculations results75757682 58 mitigation oportunities electricity generationtransmissiondistribution 59 mitigation electricity consumption,0
adopt government surmount barrier currently impede uptake electric malta set indicative target 5000 electric vehicle uptake 2020 malta target 10 renewable energy source res usage 2020 non fully,0
revised development financethe united states primarily development finance corporation dfc overseas private investment corporation usaids development credit authority world large financier clean energy project develop country commit 158 billion bilateral development finance agency fy 20192020 corrigendum united states 8th national communication 5th biennial report accept follow corrigendum united states 8th national communication 5th biennial report unfccc correct error omission identify incountry technical expert review conduct march 1317 2023,0
sectoral analysis emission trajectory confirm sector significant potential reduce ghg emission reduction rate differentiate result exercise allow reanalysis potential reduce national emission confirm technical economic viability continue lowcarbon path 20202030 horizon carbon neutrality 2050 dirio da repblica 1st series,0
calculate 2615gg follow table figure emission emit energy sector combustion fossil fuel 2442gg 253 emission gas,0
anonperson create framework implementation directive 200928ec european parliament council 23 april 2009 promotion use energy renewable source aim establish legal framework promotion use renewable energy document define rule support scheme guarantee origin administrative procedure access renewable energy producer grid law provide 17 share renewable energy gross final consumption energy 2020 10 share renewable energy final energy consumption transport,0
outline 3br eu renewable energy target 2020 20 share energy base directive 200928ec recast renewable energy directive eu 201820017 enter force december 2018 include new bind eu target 32 renewable energy final energy consumption 2030 additionally set bind target 14 final energy consumption transport mainstream renewable energy transport sector 2030 finally include clause upwards revision 2023 case substantial cost reduction production renewable energy need justify unions international commitment decarbonisation significant decrease energy consumption union justify upwards revision directive transpose national legislation shall 30 june 2021,0
committee revise law october 28 2007 july 2 2016 issue industrial energy saving management scheme 2011 promote 108,0
achieve electricity strategy gambia plan achieve 30 share renewable energy 2030 sector national energy policy 20152020 set plan double share renewable energy resource 10 year plan strictly adhere country able achieve net zero emission target 2050 electricity generation subsector follow mitigation option identify achieve netzero scenario electricity generation subsector 2050,0
verification system mrv system expect harmonize track datum need relevant local ansparent climate action enable build vibrant national anonperson 51 mrv system namibia,0
para 2 4 number green certificate establish anre reduce number green certificate provide 5 case reduce reference value investment mw aid receive mw keep value internal rate return establish commission decision c 2016 8865 final december 16 2016 power plant receive additional state aid reduction number green certificate provide apply competition value investment aid receive electricity producer,0
fiji national emission currently account approximately 004 global emission fijis historical cumulative contribution anthropogenic climate change century negligible business usual scenario fijis cumulative annual emission likely double 2050 article 4 paris agreement recommend party communicate 2020 secretariat midcentury longterm low greenhouse gas emission development strategy accordance article 4 paragraph 19 agreement pursuant article 4 paragraph 19 paris agreement 2018 fijian government develop low emissions development strategy leds provide longterm multisectoral guidance achieve netzero national carbon emission 2050 building climate resilience require crosscut action possible simultaneously serve protect natural environment manage social economic risk reduce ghg emission ghg mitigation target achieve alongside crucial adaptation objective protect environment robust landuse policy practice enhance longterm mitigation outcome reduction ghg emission action increase carbon sequestration potential natural carbon sink nccp provide basis anchor mitigation component fijis ndc commitment national governance structure revise governance arrangement monitor fijis progress ndc require order manage implementation improve planning enable long term decarbonisation objective 41 derive 100 national electricity production renewable energy source 2030 achieve net zero annual greenhousegas emission 2050 electricity derive 100 renewable source 2030 national greenhouse gas emission reduction target 2050 meet 2050 fijis dependency fossil fuel minimise reduce exposure localise pollution decouple economic growth fossil fuel consumption,0
accord cbs datum monthly distribution passenger croatian airport show number passenger start increase march reach peak july august follow decline september low number passenger february particularly pronounce international flight air transport sector directly connect summer season croatia result pandemic large drop number passenger record 80 half 2020 compare period 2019 view new eu goal climateneutral economy 2050 goal greening transport development energyefficient sustainable transport sector encourage growth register alternativepowere vehicle develop infrastructure charge alternativepowere vehicle invest energy efficiency sustainability air infrastructure port especially emphasize reform investment type transport railway road sea air public city transport inland waterway transport include npoo give railway road maritime waterway transport deal early reform include air public urbanroad transport term green propose reform investment cover region territorially croatia greatly contribute rrf39 goal promote economic social territorial cohesion strengthen capacity resilience adaptation,0
legend industry industry transporttraffic household household services service billion gram co2 equivalent co2 equivalent gg use heavy oil fraction fuel industry lead significant ghg emission 2030 compare type fuel graph 15 use diesel fuel processing industry 2030 make sector large ghg emitter graph 16 graph 15 use energy sourcesghg emissionsindustry,0
national emissions inventory 2010 emission energy cause fossil fuel electric generation lot opportunity work industrial sector energy conservation fuel switching productive process reduce energy demand decarbonize energy supply vii national energy plan 20152030 define energy efficiency distribute generation priority hopeful goal contribution achieve maintain 100 renewable energy matrix 2030 increase energy efficiency residential industrial consumption result reduced electrical demand sector hand anticipate increase electricity consumption transportation sector propose emission abatement measure hinge great use electric transportation public private measure great level consensus transport energy sector dialogue public transportation need improve fleet composition working design accomplish integrated public transportation system route improve train service strengthen availability nonmotorize transportation enhance etc costa rica intercity electric train priority provide significant contribution countrys emission mitigation goal create new employment low emission mobility necessary improve freight sector multimodal option require ambitious investment portfolio sustainable transportation come decade,0
21 article 25 establishment management national targets reduction greenhouse gas emissions framework act low carbon green growth 1 target reduction greenhouse gas emission refer article 42 1 1 act shall reduce total nationwide emission greenhouse gas 2020 30 percent estimate greenhouse gas emission 2020,1
international energy agency iea assess energy efficiency policy measure cheap abatement option available important source abatement singapores context energy efficiency key mitigation strategy people private public sector need work close partnership increase gain energy efficiency efficient appliance public transport fan airconditioner efficient light challenge necessary adjustment change similarly company need undertake measure improve energy efficiency include retrofit equipment building effectiveness action depend extent willing able incur upfront cost government enhance effort improve energy efficiency public agency provide policy framework place appropriate incentive facilitate capability development effort improve energy efficiency level singapore strong public interestbusinesse consumer want information energy fuel efficiency informed decision time public awareness need translate action immediate energy saving choice household choose,0
climate change threaten efficient production energy give high dependence foreign energy source sector increase jamaicas overall economic vulnerability jamaicas energy mix 90 import oil balance 10 renewable energy source 2008 oil import approximately 27 million barrel us27 billion bauxitealumina sector remainder domestic economy 2009 reduction oil import lead total 2024 million barrel import 2012 cost us221 billion factor contribute low consumption conservation measure adopt high cost energy stagnation decline economic activity sector remain large user foreign exchange incumbent country reduce dependency oil emission greenhouse gas achieve take action mitigate climate change abatement option particular conservation renewable energy production use jamaicas national energy policy 2009 2030 jamaica aim increase percentage renewable energy mix propose target 125 2015 20 2030 strategy action propose policy include develop diversification priority base cost efficiency environmental consideration appropriate technology competitiveness,0
cambodia prepare ndc intention reduce maximum 27 ghg emission 2030 compare business usual bau level energy industry waste sector land use forestry sector cambodia conditional commitment increase forest cover 60 national land area 2030 correspond removal 47tcoeqhectareyear,0
list table 15 25 capsis eg lad ysd ms wu vzaid d ep esco cef communication access information strategy community service announcement european union frequently ask questions global climate change alliance pacific small island states deutsche gesellschaft fuer internationale zusammenarbeit kiribati adaptation project kiribati joint implementation plan climate change disaster risk m kiribati national expert group ministry environment lands agriculture development ministry education youth sport development ministry health medical services ministry public works utilities new zealand aid programme nongovernment organisation office beretitenti president overseas development assistance secretariat pacific community secretariat pacific regional environment programme united nations united nations educational social cultural organisation united nations childrens fund university south pacific kjip strategies situation analysis communication context communications goals objectives target audience key message national communication channel tool regional international communication channel tool strategic approach implementation plan potential partnership monitoring evaluation framework,0
